id,name,kind
Gene::150681,OR6B3,Gene
Gene::79191,IRX3,Gene
Gene::646480,FABP9,Gene
Gene::4501,MT1X,Gene
Gene::22995,CEP152,Gene
Gene::65267,WNK3,Gene
Gene::5626,PROP1,Gene
Gene::9643,MORF4L2,Gene
Gene::158062,LCN6,Gene
Gene::4291,MLF1,Gene
Gene::23569,PADI4,Gene
Gene::6152,RPL24,Gene
Gene::54815,GATAD2A,Gene
Gene::118460,EXOSC6,Gene
Gene::8678,BECN1,Gene
Gene::23005,MAPKBP1,Gene
Gene::23418,CRB1,Gene
Gene::92715,DPH7,Gene
Gene::720,C4A,Gene
Gene::30851,TAX1BP3,Gene
Gene::9338,TCEAL1,Gene
Gene::81607,PVRL4,Gene
Gene::9104,RGN,Gene
Gene::162427,FAM134C,Gene
Gene::3249,HPN,Gene
Gene::53916,RAB4B,Gene
Gene::7798,LUZP1,Gene
Gene::1271,CNTFR,Gene
Gene::7068,THRB,Gene
Gene::29895,MYLPF,Gene
Gene::7791,ZYX,Gene
Gene::3113,HLA-DPA1,Gene
Gene::83852,SETDB2,Gene
Gene::29105,CFAP20,Gene
Gene::79697,C14orf169,Gene
Gene::8356,HIST1H3J,Gene
Gene::8506,CNTNAP1,Gene
Gene::55914,ERBB2IP,Gene
Gene::2116,ETV2,Gene
Gene::203,AK1,Gene
Gene::8566,PDXK,Gene
Gene::54973,CPSF3L,Gene
Gene::377841,ENTPD8,Gene
Gene::286077,FAM83H,Gene
Gene::154043,CNKSR3,Gene
Gene::5443,POMC,Gene
Gene::4615,MYD88,Gene
Gene::54541,DDIT4,Gene
Gene::10010,TANK,Gene
Gene::54332,GDAP1,Gene
Gene::64343,AZI2,Gene
Gene::8887,TAX1BP1,Gene
Gene::127435,PODN,Gene
Gene::108,ADCY2,Gene
Gene::51727,CMPK1,Gene
Gene::6809,STX3,Gene
Gene::23111,SPG20,Gene
Gene::121256,TMEM132D,Gene
Gene::11173,ADAMTS7,Gene
Gene::10610,ST6GALNAC2,Gene
Gene::387748,OR56B1,Gene
Gene::25763,HYPM,Gene
Gene::5653,KLK6,Gene
Gene::2652,OPN1MW,Gene
Gene::83640,FAM103A1,Gene
Gene::10901,DHRS4,Gene
Gene::23308,ICOSLG,Gene
Gene::8165,AKAP1,Gene
Gene::8934,RAB29,Gene
Gene::9738,CCP110,Gene
Gene::200728,TMEM17,Gene
Gene::57521,RPTOR,Gene
Gene::79953,SYNDIG1,Gene
Gene::3067,HDC,Gene
Gene::148479,PHF13,Gene
Gene::92935,MARS2,Gene
Gene::9939,RBM8A,Gene
Gene::23229,ARHGEF9,Gene
Gene::3447,IFNA13,Gene
Gene::55544,RBM38,Gene
Gene::148581,UBE2U,Gene
Gene::5125,PCSK5,Gene
Gene::90102,PHLDB2,Gene
Gene::157922,CAMSAP1,Gene
Gene::4585,MUC4,Gene
Gene::118,ADD1,Gene
Gene::56946,C11orf30,Gene
Gene::9678,PHF14,Gene
Gene::23365,ARHGEF12,Gene
Gene::341359,SYT10,Gene
Gene::5087,PBX1,Gene
Gene::7100,TLR5,Gene
Gene::6165,RPL35A,Gene
Gene::4940,OAS3,Gene
Gene::56832,IFNK,Gene
Gene::3029,HAGH,Gene
Gene::9101,USP8,Gene
Gene::375346,TMEM110,Gene
Gene::397,ARHGDIB,Gene
Gene::59343,SENP2,Gene
Gene::9488,PIGB,Gene
Gene::27295,PDLIM3,Gene
Gene::6916,TBXAS1,Gene
Gene::4325,MMP16,Gene
Gene::7163,TPD52,Gene
Gene::23318,ZCCHC11,Gene
Gene::57591,MKL1,Gene
Gene::27258,LSM3,Gene
Gene::27091,CACNG5,Gene
Gene::7332,UBE2L3,Gene
Gene::1454,CSNK1E,Gene
Gene::2788,GNG7,Gene
Gene::8433,UTF1,Gene
Gene::2734,GLG1,Gene
Gene::8360,HIST1H4D,Gene
Gene::4711,NDUFB5,Gene
Gene::7253,TSHR,Gene
Gene::10755,GIPC1,Gene
Gene::84640,USP38,Gene
Gene::10599,SLCO1B1,Gene
Gene::7371,UCK2,Gene
Gene::5644,PRSS1,Gene
Gene::170692,ADAMTS18,Gene
Gene::7903,ST8SIA4,Gene
Gene::10309,CCNO,Gene
Gene::8615,USO1,Gene
Gene::79006,METRN,Gene
Gene::3987,LIMS1,Gene
Gene::4758,NEU1,Gene
Gene::24,ABCA4,Gene
Gene::6883,TAF12,Gene
Gene::64577,ALDH8A1,Gene
Gene::4233,MET,Gene
Gene::5739,PTGIR,Gene
Gene::4671,NAIP,Gene
Gene::1373,CPS1,Gene
Gene::9732,DOCK4,Gene
Gene::9972,NUP153,Gene
Gene::79670,ZCCHC6,Gene
Gene::5798,PTPRN,Gene
Gene::25809,TTLL1,Gene
Gene::8968,HIST1H3F,Gene
Gene::4033,LRMP,Gene
Gene::4691,NCL,Gene
Gene::22803,XRN2,Gene
Gene::26005,C2CD3,Gene
Gene::291,SLC25A4,Gene
Gene::26057,ANKRD17,Gene
Gene::55004,LAMTOR1,Gene
Gene::8871,SYNJ2,Gene
Gene::915,CD3D,Gene
Gene::29107,NXT1,Gene
Gene::1937,EEF1G,Gene
Gene::158800,RHOXF1,Gene
Gene::148022,TICAM1,Gene
Gene::1646,AKR1C2,Gene
Gene::833,CARS,Gene
Gene::1282,COL4A1,Gene
Gene::9945,GFPT2,Gene
Gene::4142,MAS1,Gene
Gene::1523,CUX1,Gene
Gene::15,AANAT,Gene
Gene::10425,ARIH2,Gene
Gene::64975,MRPL41,Gene
Gene::6561,SLC13A1,Gene
Gene::51121,RPL26L1,Gene
Gene::340156,MYLK4,Gene
Gene::6283,S100A12,Gene
Gene::6357,CCL13,Gene
Gene::3452,IFNA21,Gene
Gene::114792,KLHL32,Gene
Gene::8328,GFI1B,Gene
Gene::10096,ACTR3,Gene
Gene::1521,CTSW,Gene
Gene::81792,ADAMTS12,Gene
Gene::1193,CLIC2,Gene
Gene::11060,WWP2,Gene
Gene::178,AGL,Gene
Gene::25793,FBXO7,Gene
Gene::6253,RTN2,Gene
Gene::94030,LRRC4B,Gene
Gene::7038,TG,Gene
Gene::10801,SEPT9,Gene
Gene::56154,TEX15,Gene
Gene::8890,EIF2B4,Gene
Gene::4524,MTHFR,Gene
Gene::1559,CYP2C9,Gene
Gene::164684,WBP2NL,Gene
Gene::57447,NDRG2,Gene
Gene::50615,IL21R,Gene
Gene::11171,STRAP,Gene
Gene::140679,SLC32A1,Gene
Gene::51729,WBP11,Gene
Gene::127833,SYT2,Gene
Gene::30818,KCNIP3,Gene
Gene::9123,SLC16A3,Gene
Gene::55,ACPP,Gene
Gene::51074,APIP,Gene
Gene::79883,PODNL1,Gene
Gene::506,ATP5B,Gene
Gene::51548,SIRT6,Gene
Gene::2783,GNB2,Gene
Gene::55540,IL17RB,Gene
Gene::22900,CARD8,Gene
Gene::5971,RELB,Gene
Gene::3726,JUNB,Gene
Gene::7525,YES1,Gene
Gene::9459,ARHGEF6,Gene
Gene::8521,GCM1,Gene
Gene::1974,EIF4A2,Gene
Gene::6760,SS18,Gene
Gene::80781,COL18A1,Gene
Gene::7832,BTG2,Gene
Gene::8646,CHRD,Gene
Gene::9792,SERTAD2,Gene
Gene::80320,SP6,Gene
Gene::51319,RSRC1,Gene
Gene::55084,SOBP,Gene
Gene::3305,HSPA1L,Gene
Gene::51008,ASCC1,Gene
Gene::9412,MED21,Gene
Gene::58508,KMT2C,Gene
Gene::27430,MAT2B,Gene
Gene::84501,SPIRE2,Gene
Gene::10404,CPQ,Gene
Gene::5908,RAP1B,Gene
Gene::91703,ACY3,Gene
Gene::7455,ZAN,Gene
Gene::80331,DNAJC5,Gene
Gene::54756,IL17RD,Gene
Gene::2849,GPR26,Gene
Gene::4128,MAOA,Gene
Gene::4129,MAOB,Gene
Gene::53836,GPR87,Gene
Gene::56606,SLC2A9,Gene
Gene::6588,SLN,Gene
Gene::274,BIN1,Gene
Gene::4591,TRIM37,Gene
Gene::9994,CASP8AP2,Gene
Gene::83401,ELOVL3,Gene
Gene::22897,CEP164,Gene
Gene::4649,MYO9A,Gene
Gene::4350,MPG,Gene
Gene::534,ATP6V1G2,Gene
Gene::100130958,SYCE1L,Gene
Gene::50650,ARHGEF3,Gene
Gene::3753,KCNE1,Gene
Gene::219952,OR6Q1,Gene
Gene::23317,DNAJC13,Gene
Gene::10467,ZNHIT1,Gene
Gene::148170,CDC42EP5,Gene
Gene::6001,RGS10,Gene
Gene::4724,NDUFS4,Gene
Gene::63893,UBE2O,Gene
Gene::10677,AVIL,Gene
Gene::1844,DUSP2,Gene
Gene::4654,MYOD1,Gene
Gene::117,ADCYAP1R1,Gene
Gene::686,BTD,Gene
Gene::89870,TRIM15,Gene
Gene::124274,GPR139,Gene
Gene::124995,MRPL10,Gene
Gene::65985,AACS,Gene
Gene::7156,TOP3A,Gene
Gene::5141,PDE4A,Gene
Gene::374,AREG,Gene
Gene::79091,METTL22,Gene
Gene::2175,FANCA,Gene
Gene::1877,E4F1,Gene
Gene::9542,NRG2,Gene
Gene::1804,DPP6,Gene
Gene::10525,HYOU1,Gene
Gene::2869,GRK5,Gene
Gene::3832,KIF11,Gene
Gene::4939,OAS2,Gene
Gene::1299,COL9A3,Gene
Gene::79187,FSD1,Gene
Gene::91807,MYLK3,Gene
Gene::3207,HOXA11,Gene
Gene::325,APCS,Gene
Gene::5052,PRDX1,Gene
Gene::9060,PAPSS2,Gene
Gene::5435,POLR2F,Gene
Gene::1465,CSRP1,Gene
Gene::11277,TREX1,Gene
Gene::167227,DCP2,Gene
Gene::5092,PCBD1,Gene
Gene::29074,MRPL18,Gene
Gene::92140,MTDH,Gene
Gene::8989,TRPA1,Gene
Gene::434,ASIP,Gene
Gene::8611,PPAP2A,Gene
Gene::164312,LRRN4,Gene
Gene::51725,FBXO40,Gene
Gene::54936,ADPRHL2,Gene
Gene::85458,DIXDC1,Gene
Gene::2649,NR6A1,Gene
Gene::342372,PKD1L3,Gene
Gene::3636,INPPL1,Gene
Gene::254879,OR2T6,Gene
Gene::79799,UGT2A3,Gene
Gene::6171,RPL41,Gene
Gene::56997,ADCK3,Gene
Gene::55163,PNPO,Gene
Gene::2864,FFAR1,Gene
Gene::3460,IFNGR2,Gene
Gene::3476,IGBP1,Gene
Gene::6456,SH3GL2,Gene
Gene::23404,EXOSC2,Gene
Gene::6141,RPL18,Gene
Gene::51634,RBMX2,Gene
Gene::22920,KIFAP3,Gene
Gene::6533,SLC6A6,Gene
Gene::283189,OR9G4,Gene
Gene::51602,NOP58,Gene
Gene::10068,IL18BP,Gene
Gene::9031,BAZ1B,Gene
Gene::5015,OTX2,Gene
Gene::50834,TAS2R1,Gene
Gene::4678,NASP,Gene
Gene::80168,MOGAT2,Gene
Gene::10206,TRIM13,Gene
Gene::7392,USF2,Gene
Gene::712,C1QA,Gene
Gene::8994,LIMD1,Gene
Gene::25909,AHCTF1,Gene
Gene::5241,PGR,Gene
Gene::5207,PFKFB1,Gene
Gene::9014,TAF1B,Gene
Gene::5886,RAD23A,Gene
Gene::23135,KDM6B,Gene
Gene::26289,AK5,Gene
Gene::65082,VPS33A,Gene
Gene::5730,PTGDS,Gene
Gene::119,ADD2,Gene
Gene::9557,CHD1L,Gene
Gene::2155,F7,Gene
Gene::9869,SETDB1,Gene
Gene::9855,FARP2,Gene
Gene::2026,ENO2,Gene
Gene::55651,NHP2,Gene
Gene::1261,CNGA3,Gene
Gene::10370,CITED2,Gene
Gene::5737,PTGFR,Gene
Gene::3914,LAMB3,Gene
Gene::4232,MEST,Gene
Gene::8318,CDC45,Gene
Gene::10574,CCT7,Gene
Gene::11141,IL1RAPL1,Gene
Gene::5860,QDPR,Gene
Gene::9775,EIF4A3,Gene
Gene::3841,KPNA5,Gene
Gene::1375,CPT1B,Gene
Gene::7105,TSPAN6,Gene
Gene::2894,GRID1,Gene
Gene::93107,KCNG4,Gene
Gene::221391,OPN5,Gene
Gene::4218,RAB8A,Gene
Gene::346525,OR2A12,Gene
Gene::6615,SNAI1,Gene
Gene::6535,SLC6A8,Gene
Gene::441608,OR5B3,Gene
Gene::8622,PDE8B,Gene
Gene::84919,PPP1R15B,Gene
Gene::10682,EBP,Gene
Gene::122809,SOCS4,Gene
Gene::8932,MBD2,Gene
Gene::9854,C2CD2L,Gene
Gene::92002,FAM58A,Gene
Gene::65083,NOL6,Gene
Gene::8804,CREG1,Gene
Gene::732,C8B,Gene
Gene::28971,AAMDC,Gene
Gene::55669,MFN1,Gene
Gene::10758,TRAF3IP2,Gene
Gene::28956,LAMTOR2,Gene
Gene::81790,RNF170,Gene
Gene::79813,EHMT1,Gene
Gene::51156,SERPINA10,Gene
Gene::2999,GZMH,Gene
Gene::4215,MAP3K3,Gene
Gene::8520,HAT1,Gene
Gene::11329,STK38,Gene
Gene::27316,RBMX,Gene
Gene::124583,CANT1,Gene
Gene::389827,TMEM8C,Gene
Gene::10627,MYL12A,Gene
Gene::10015,PDCD6IP,Gene
Gene::79643,CHMP6,Gene
Gene::9333,TGM5,Gene
Gene::4100,MAGEA1,Gene
Gene::1174,AP1S1,Gene
Gene::89853,MVB12B,Gene
Gene::11130,ZWINT,Gene
Gene::93145,OLFM2,Gene
Gene::51163,DBR1,Gene
Gene::389337,ARHGEF37,Gene
Gene::153241,CEP120,Gene
Gene::9871,SEC24D,Gene
Gene::83853,ROPN1L,Gene
Gene::10385,BTN2A2,Gene
Gene::84944,MAEL,Gene
Gene::2034,EPAS1,Gene
Gene::10943,MSL3,Gene
Gene::7098,TLR3,Gene
Gene::21,ABCA3,Gene
Gene::5893,RAD52,Gene
Gene::22794,CASC3,Gene
Gene::25960,ADGRA2,Gene
Gene::5796,PTPRK,Gene
Gene::54908,SPDL1,Gene
Gene::143384,CACUL1,Gene
Gene::10642,IGF2BP1,Gene
Gene::11116,FGFR1OP,Gene
Gene::10232,MSLN,Gene
Gene::5133,PDCD1,Gene
Gene::79156,PLEKHF1,Gene
Gene::10847,SRCAP,Gene
Gene::54921,CHTF8,Gene
Gene::114907,FBXO32,Gene
Gene::6767,ST13,Gene
Gene::10465,PPIH,Gene
Gene::221830,TWISTNB,Gene
Gene::23639,LRRC6,Gene
Gene::54148,MRPL39,Gene
Gene::23309,SIN3B,Gene
Gene::128367,OR10X1,Gene
Gene::79728,PALB2,Gene
Gene::1396,CRIP1,Gene
Gene::3936,LCP1,Gene
Gene::7071,KLF10,Gene
Gene::646960,PRSS56,Gene
Gene::29934,SNX12,Gene
Gene::2837,UTS2R,Gene
Gene::10542,LAMTOR5,Gene
Gene::11254,SLC6A14,Gene
Gene::165324,UBXN2A,Gene
Gene::2523,FUT1,Gene
Gene::22997,IGSF9B,Gene
Gene::2774,GNAL,Gene
Gene::23424,TDRD7,Gene
Gene::30,ACAA1,Gene
Gene::4719,NDUFS1,Gene
Gene::51802,ASIC5,Gene
Gene::51652,CHMP3,Gene
Gene::1601,DAB2,Gene
Gene::3833,KIFC1,Gene
Gene::5009,OTC,Gene
Gene::6354,CCL7,Gene
Gene::114821,ZBED9,Gene
Gene::22,ABCB7,Gene
Gene::9922,IQSEC1,Gene
Gene::84661,DPY30,Gene
Gene::3764,KCNJ8,Gene
Gene::57406,ABHD6,Gene
Gene::4482,MSRA,Gene
Gene::10463,SLC30A9,Gene
Gene::55191,NADSYN1,Gene
Gene::23032,USP33,Gene
Gene::10535,RNASEH2A,Gene
Gene::1364,CLDN4,Gene
Gene::2176,FANCC,Gene
Gene::24137,KIF4A,Gene
Gene::7140,TNNT3,Gene
Gene::8536,CAMK1,Gene
Gene::225,ABCD2,Gene
Gene::63915,BLOC1S5,Gene
Gene::55734,ZFP64,Gene
Gene::1781,DYNC1I2,Gene
Gene::6530,SLC6A2,Gene
Gene::23471,TRAM1,Gene
Gene::81689,ISCA1,Gene
Gene::114789,SLC25A25,Gene
Gene::54443,ANLN,Gene
Gene::64748,LPPR2,Gene
Gene::3215,HOXB5,Gene
Gene::2262,GPC5,Gene
Gene::10016,PDCD6,Gene
Gene::55109,AGGF1,Gene
Gene::9960,USP3,Gene
Gene::22977,AKR7A3,Gene
Gene::57646,USP28,Gene
Gene::55224,ETNK2,Gene
Gene::839,CASP6,Gene
Gene::9915,ARNT2,Gene
Gene::8689,KRT36,Gene
Gene::9722,NOS1AP,Gene
Gene::51582,AZIN1,Gene
Gene::23426,GRIP1,Gene
Gene::5010,CLDN11,Gene
Gene::65062,TMEM237,Gene
Gene::2909,ARHGAP35,Gene
Gene::22818,COPZ1,Gene
Gene::3577,CXCR1,Gene
Gene::56984,PSMG2,Gene
Gene::1571,CYP2E1,Gene
Gene::116039,OSR2,Gene
Gene::50628,GEMIN4,Gene
Gene::343171,OR2W3,Gene
Gene::64601,VPS16,Gene
Gene::58485,TRAPPC1,Gene
Gene::124565,SLC38A10,Gene
Gene::7803,PTP4A1,Gene
Gene::81282,OR51G2,Gene
Gene::285335,SLC9C1,Gene
Gene::3972,LHB,Gene
Gene::219875,OR4D5,Gene
Gene::1113,CHGA,Gene
Gene::154810,AMOTL1,Gene
Gene::653604,HIST2H3D,Gene
Gene::128853,DUSP15,Gene
Gene::1778,DYNC1H1,Gene
Gene::81033,KCNH6,Gene
Gene::521,ATP5I,Gene
Gene::6558,SLC12A2,Gene
Gene::64708,COPS7B,Gene
Gene::8548,BLZF1,Gene
Gene::6514,SLC2A2,Gene
Gene::23626,SPO11,Gene
Gene::10236,HNRNPR,Gene
Gene::84679,SLC9A7,Gene
Gene::5264,PHYH,Gene
Gene::1434,CSE1L,Gene
Gene::6853,SYN1,Gene
Gene::10765,KDM5B,Gene
Gene::349667,RTN4RL2,Gene
Gene::23310,NCAPD3,Gene
Gene::114783,LMTK3,Gene
Gene::4904,YBX1,Gene
Gene::1317,SLC31A1,Gene
Gene::10189,ALYREF,Gene
Gene::9699,RIMS2,Gene
Gene::79001,VKORC1,Gene
Gene::139411,PTCHD1,Gene
Gene::2109,ETFB,Gene
Gene::8925,HERC1,Gene
Gene::3735,KARS,Gene
Gene::5273,SERPINB10,Gene
Gene::79648,MCPH1,Gene
Gene::4338,MOCS2,Gene
Gene::23240,KIAA0922,Gene
Gene::12,SERPINA3,Gene
Gene::9329,GTF3C4,Gene
Gene::3299,HSF4,Gene
Gene::140735,DYNLL2,Gene
Gene::4168,MCF2,Gene
Gene::3036,HAS1,Gene
Gene::164668,APOBEC3H,Gene
Gene::23647,ARFIP2,Gene
Gene::6147,RPL23A,Gene
Gene::7092,TLL1,Gene
Gene::2835,GPR12,Gene
Gene::5624,PROC,Gene
Gene::3909,LAMA3,Gene
Gene::3730,ANOS1,Gene
Gene::80184,CEP290,Gene
Gene::84332,DYDC2,Gene
Gene::2219,FCN1,Gene
Gene::3482,IGF2R,Gene
Gene::3761,KCNJ4,Gene
Gene::9129,PRPF3,Gene
Gene::134353,LSM11,Gene
Gene::9751,SNPH,Gene
Gene::64240,ABCG5,Gene
Gene::93166,PRDM6,Gene
Gene::10955,SERINC3,Gene
Gene::1180,CLCN1,Gene
Gene::1182,CLCN3,Gene
Gene::1780,DYNC1I1,Gene
Gene::151531,UPP2,Gene
Gene::195814,SDR16C5,Gene
Gene::55230,USP40,Gene
Gene::340348,TSPAN33,Gene
Gene::63973,NEUROG2,Gene
Gene::8477,GPR65,Gene
Gene::135935,NOBOX,Gene
Gene::55696,RBM22,Gene
Gene::402,ARL2,Gene
Gene::55909,BIN3,Gene
Gene::7353,UFD1L,Gene
Gene::1617,DAZ1,Gene
Gene::4686,NCBP1,Gene
Gene::56616,DIABLO,Gene
Gene::9793,CKAP5,Gene
Gene::7465,WEE1,Gene
Gene::11063,SOX30,Gene
Gene::115,ADCY9,Gene
Gene::54206,ERRFI1,Gene
Gene::1175,AP2S1,Gene
Gene::84440,RAB11FIP4,Gene
Gene::476,ATP1A1,Gene
Gene::51160,VPS28,Gene
Gene::2799,GNS,Gene
Gene::10209,EIF1,Gene
Gene::151835,CPNE9,Gene
Gene::5017,OVOL1,Gene
Gene::117248,GALNT15,Gene
Gene::7123,CLEC3B,Gene
Gene::9553,MRPL33,Gene
Gene::6142,RPL18A,Gene
Gene::55773,TBC1D23,Gene
Gene::10736,SIX2,Gene
Gene::126306,JSRP1,Gene
Gene::26301,GBGT1,Gene
Gene::6336,SCN10A,Gene
Gene::57402,S100A14,Gene
Gene::9135,RABEP1,Gene
Gene::1745,DLX1,Gene
Gene::984,CDK11B,Gene
Gene::149111,CNIH3,Gene
Gene::1291,COL6A1,Gene
Gene::4097,MAFG,Gene
Gene::56131,PCDHB4,Gene
Gene::4795,NFKBIL1,Gene
Gene::10075,HUWE1,Gene
Gene::5245,PHB,Gene
Gene::63904,DUSP21,Gene
Gene::3010,HIST1H1T,Gene
Gene::142891,SAMD8,Gene
Gene::5726,TAS2R38,Gene
Gene::252969,NEIL2,Gene
Gene::79960,JADE1,Gene
Gene::3484,IGFBP1,Gene
Gene::8775,NAPA,Gene
Gene::3002,GZMB,Gene
Gene::7871,SLMAP,Gene
Gene::84769,MPV17L2,Gene
Gene::53919,SLCO1C1,Gene
Gene::27124,INPP5J,Gene
Gene::5024,P2RX3,Gene
Gene::3209,HOXA13,Gene
Gene::56776,FMN2,Gene
Gene::3386,ICAM4,Gene
Gene::10272,FSTL3,Gene
Gene::129685,TAF8,Gene
Gene::4599,MX1,Gene
Gene::3702,ITK,Gene
Gene::3418,IDH2,Gene
Gene::9240,PNMA1,Gene
Gene::1783,DYNC1LI2,Gene
Gene::2239,GPC4,Gene
Gene::3075,CFH,Gene
Gene::79444,BIRC7,Gene
Gene::283365,OR6C6,Gene
Gene::2747,GLUD2,Gene
Gene::10667,FARS2,Gene
Gene::54440,SASH3,Gene
Gene::29789,OLA1,Gene
Gene::29943,PADI1,Gene
Gene::9465,AKAP7,Gene
Gene::10541,ANP32B,Gene
Gene::2091,FBL,Gene
Gene::11193,WBP4,Gene
Gene::55166,CENPQ,Gene
Gene::55813,UTP6,Gene
Gene::10761,PLAC1,Gene
Gene::55906,ZC4H2,Gene
Gene::2516,NR5A1,Gene
Gene::1645,AKR1C1,Gene
Gene::930,CD19,Gene
Gene::163732,CITED4,Gene
Gene::8326,FZD9,Gene
Gene::54952,TRNAU1AP,Gene
Gene::23203,PMPCA,Gene
Gene::1489,CTF1,Gene
Gene::112464,PRKCDBP,Gene
Gene::1936,EEF1D,Gene
Gene::2897,GRIK1,Gene
Gene::8454,CUL1,Gene
Gene::84619,ZGPAT,Gene
Gene::84464,SLX4,Gene
Gene::441161,OOEP,Gene
Gene::8813,DPM1,Gene
Gene::51100,SH3GLB1,Gene
Gene::8284,KDM5D,Gene
Gene::5431,POLR2B,Gene
Gene::5438,POLR2I,Gene
Gene::283629,TSSK4,Gene
Gene::611,OPN1SW,Gene
Gene::26100,WIPI2,Gene
Gene::54454,ATAD2B,Gene
Gene::10020,GNE,Gene
Gene::5283,PIGH,Gene
Gene::57449,PLEKHG5,Gene
Gene::23533,PIK3R5,Gene
Gene::5253,PHF2,Gene
Gene::23144,ZC3H3,Gene
Gene::6691,SPINK2,Gene
Gene::1160,CKMT2,Gene
Gene::2583,B4GALNT1,Gene
Gene::3291,HSD11B2,Gene
Gene::10767,HBS1L,Gene
Gene::55743,CHFR,Gene
Gene::7003,TEAD1,Gene
Gene::5774,PTPN3,Gene
Gene::140469,MYO3B,Gene
Gene::5073,PARN,Gene
Gene::9296,ATP6V1F,Gene
Gene::8481,OFD1,Gene
Gene::3751,KCND2,Gene
Gene::142680,SLC34A3,Gene
Gene::3925,STMN1,Gene
Gene::4324,MMP15,Gene
Gene::9798,IST1,Gene
Gene::9374,PPT2,Gene
Gene::7434,VIPR2,Gene
Gene::23120,ATP10B,Gene
Gene::154807,VKORC1L1,Gene
Gene::5754,PTK7,Gene
Gene::51477,ISYNA1,Gene
Gene::23553,HYAL4,Gene
Gene::5717,PSMD11,Gene
Gene::26277,TINF2,Gene
Gene::64983,MRPL32,Gene
Gene::51804,SIX4,Gene
Gene::4017,LOXL2,Gene
Gene::136647,MPLKIP,Gene
Gene::29947,DNMT3L,Gene
Gene::2063,NR2F6,Gene
Gene::8431,NR0B2,Gene
Gene::57498,KIDINS220,Gene
Gene::10555,AGPAT2,Gene
Gene::23595,ORC3,Gene
Gene::255488,RNF144B,Gene
Gene::4478,MSN,Gene
Gene::56923,NMUR2,Gene
Gene::10622,POLR3G,Gene
Gene::10636,RGS14,Gene
Gene::4319,MMP10,Gene
Gene::3916,LAMP1,Gene
Gene::3008,HIST1H1E,Gene
Gene::3190,HNRNPK,Gene
Gene::84687,PPP1R9B,Gene
Gene::2812,GP1BB,Gene
Gene::10664,CTCF,Gene
Gene::85365,ALG2,Gene
Gene::9179,AP4M1,Gene
Gene::155382,VPS37D,Gene
Gene::1653,DDX1,Gene
Gene::6555,SLC10A2,Gene
Gene::10797,MTHFD2,Gene
Gene::10734,STAG3,Gene
Gene::83931,STK40,Gene
Gene::5931,RBBP7,Gene
Gene::22904,SBNO2,Gene
Gene::8658,TNKS,Gene
Gene::353144,LCE3C,Gene
Gene::6416,MAP2K4,Gene
Gene::9970,NR1I3,Gene
Gene::5320,PLA2G2A,Gene
Gene::83990,BRIP1,Gene
Gene::899,CCNF,Gene
Gene::114798,SLITRK1,Gene
Gene::154214,RNF217,Gene
Gene::10021,HCN4,Gene
Gene::6512,SLC1A7,Gene
Gene::1119,CHKA,Gene
Gene::51434,ANAPC7,Gene
Gene::55869,HDAC8,Gene
Gene::1716,DGUOK,Gene
Gene::55851,PSENEN,Gene
Gene::54928,IMPAD1,Gene
Gene::23077,MYCBP2,Gene
Gene::91687,CENPL,Gene
Gene::80274,SCUBE1,Gene
Gene::221692,PHACTR1,Gene
Gene::9857,CEP350,Gene
Gene::8742,TNFSF12,Gene
Gene::9844,ELMO1,Gene
Gene::1805,DPT,Gene
Gene::9716,AQR,Gene
Gene::8808,IL1RL2,Gene
Gene::4284,MIP,Gene
Gene::1439,CSF2RB,Gene
Gene::55742,PARVA,Gene
Gene::5330,PLCB2,Gene
Gene::391112,OR6Y1,Gene
Gene::90410,IFT20,Gene
Gene::23118,TAB2,Gene
Gene::3568,IL5RA,Gene
Gene::224,ALDH3A2,Gene
Gene::5197,PF4V1,Gene
Gene::9856,KIAA0319,Gene
Gene::25825,BACE2,Gene
Gene::9344,TAOK2,Gene
Gene::2686,GGT7,Gene
Gene::10208,USPL1,Gene
Gene::5251,PHEX,Gene
Gene::24148,PRPF6,Gene
Gene::8882,ZPR1,Gene
Gene::818,CAMK2G,Gene
Gene::2593,GAMT,Gene
Gene::4622,MYH4,Gene
Gene::586,BCAT1,Gene
Gene::1947,EFNB1,Gene
Gene::84134,TOMM40L,Gene
Gene::2194,FASN,Gene
Gene::7027,TFDP1,Gene
Gene::84676,TRIM63,Gene
Gene::125336,LOXHD1,Gene
Gene::9080,CLDN9,Gene
Gene::54780,NSMCE4A,Gene
Gene::9840,TESPA1,Gene
Gene::8468,FKBP6,Gene
Gene::57154,SMURF1,Gene
Gene::59349,KLHL12,Gene
Gene::5000,ORC4,Gene
Gene::2983,GUCY1B3,Gene
Gene::9781,RNF144A,Gene
Gene::55624,POMGNT1,Gene
Gene::26047,CNTNAP2,Gene
Gene::10978,CLP1,Gene
Gene::80014,WWC2,Gene
Gene::26258,BLOC1S6,Gene
Gene::57180,ACTR3B,Gene
Gene::23530,NNT,Gene
Gene::7009,TMBIM6,Gene
Gene::7515,XRCC1,Gene
Gene::8445,DYRK2,Gene
Gene::9564,BCAR1,Gene
Gene::54915,YTHDF1,Gene
Gene::11182,SLC2A6,Gene
Gene::9489,PGS1,Gene
Gene::84132,USP42,Gene
Gene::10403,NDC80,Gene
Gene::7258,TSPY1,Gene
Gene::23580,CDC42EP4,Gene
Gene::5424,POLD1,Gene
Gene::5361,PLXNA1,Gene
